track_id,track_name,artist,album_name,release_year,popularity,genre,subgenre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,duration_ms
5cE201rNvIkryS8N1dJ5nR,Now That I Found You,Carly Rae Jepsen,Now That I Found You / No Drug Like Me,2019,5,pop,dance pop,0.611,0.737,0.574,0.0145,0,0.107,0.0476,124.169,-5.154,200318
4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,All Comes Back To You,2019,72,pop,dance pop,0.726,0.763,0.516,0.524,2.64e-6,0.0943,0.0882,128.02,-6.872,160312
48GmVZwvkoVC5StfMLfNJE,Need U,DVBBS,Need U,2019,24,pop,dance pop,0.714,0.705,0.471,0.292,3.86e-4,0.126,0.0995,114.994,-6.479,219521
01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,First Love,2017,58,pop,dance pop,0.619,0.938,0.601,0.0257,1.39e-5,0.128,0.35,94.38,-5.245,207428
6BwClo5W3VvTzJv8bvZXDD,Something Real,Armin van Buuren,Something Real,2019,65,pop,dance pop,0.575,0.808,0.232,0.0446,0,0.0693,0.0439,127.922,-4.578,179531
108r6pnZHStBIktpyyps9w,TIME,Alesso,ALESSO MIXTAPE - PROGRESSO VOLUME 1,2019,64,pop,dance pop,0.768,0.808,0.664,0.00627,5.33e-6,0.343,0.112,119.971,-1.818,166000
24Hzd4FPhz0HPx9jhM9cap,Something About You (with Rudimental),Elderbrook,Distinction EP,2019,53,pop,dance pop,0.767,0.605,0.657,0.559,3.63e-4,0.193,0.188,107.042,-5.737,203200
4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),Martin Garrix,Home (feat. Bonn),2019,72,pop,dance pop,0.466,0.612,0.236,0.0655,4.07e-6,0.132,0.0307,128.114,-4.855,239067
0gIZLyF3MWQVcspzrLWYod,Simple (STVW Remix),FANNYPACK,Simple (STVW Remix),2019,39,pop,dance pop,0.434,0.917,0.622,0.301,1.8e-5,0.289,0.0633,121.967,-3.613,147554
6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,Sorry,2019,75,pop,dance pop,0.744,0.79,0.847,0.0547,8.02e-4,0.32,0.0562,125.002,-4.617,188640
54z0kLF0skj0Hdb9wCqPJt,Spicy (with Diplo & Charli XCX),Herve Pagez,Spicy (with Diplo & Charli XCX),2019,60,pop,dance pop,0.837,0.818,0.484,0.0527,0.00642,0.11,0.0533,109.993,-4.474,157159
6mPstbtzhyqKmwefY4eVWD,The Upside (feat. Elle King),Lindsey Stirling,The Upside (feat. Elle King) / The Upside / Underground,2019,18,pop,dance pop,0.514,0.856,0.351,0.00123,6.34e-6,0.544,0.0717,117.014,-4.285,228502
6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,Stay,2017,79,pop,dance pop,0.69,0.622,0.544,0.253,0,0.116,0.0622,102.04,-5.025,210091
1Pe3Tnahd3nNcKrTvNvNvW,Million Voices,Armin van Buuren,Balance,2019,60,pop,dance pop,0.466,0.869,0.185,0.0142,0.00241,0.115,0.0529,126.113,-4.275,187150
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018,83,pop,dance pop,0.842,0.801,0.617,0.157,4.82e-6,0.0642,0.228,95.881,-4.167,212500
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,Closer (feat. Halsey),2016,85,pop,dance pop,0.748,0.524,0.661,0.414,0,0.111,0.0338,95.01,-5.599,244960
2IDHoSlbG0CKH9rhq68wTb,Say My Name (feat. Zyra) - RAC Mix,ODESZA,Say My Name Remixes,2014,47,pop,dance pop,0.647,0.624,0.477,0.025,0.056,0.0616,0.0451,115.002,-8.446,243091
60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,Clarity,2012,74,pop,dance pop,0.509,0.781,0.176,0.0398,0,0.0749,0.072,128,-3.48,271427
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),2018,80,pop,dance pop,0.737,0.636,0.565,0.0441,6.66e-5,0.35,0.0437,105.005,-4.546,222653
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,2017,81,pop,dance pop,0.584,0.54,0.195,0.0895,0,0.261,0.0576,137.972,-7.786,220883
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,Friends (with BloodPop®),2017,76,pop,dance pop,0.743,0.733,0.622,0.00402,0,0.304,0.0375,104.977,-5.337,189467
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,RITMO (Bad Boys For Life),2019,96,pop,dance pop,0.721,0.716,0.667,0.0334,8.4e-4,0.237,0.0657,104.994,-7.037,221714
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,Promises (with Sam Smith),2018,84,pop,dance pop,0.781,0.768,0.486,0.0119,4.9099999999999996e-06,0.325,0.0394,123.07,-5.991,213309
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,Turn Me On (feat. Vula),2019,86,pop,dance pop,0.737,0.828,0.517,0.0149,5.83e-4,0.0862,0.0396,124.052,-4.711,208474
6jq6rcOikCZAmjliAgAmfT,Light,San Holo,Light,2017,68,pop,dance pop,0.57,0.763,0.43,0.0857,2.49e-6,0.0932,0.0573,150.088,-4.137,239853
762UXiwEHYY97VL45sAUPR,2U,David Guetta,2U,2017,66,pop,dance pop,0.551,0.651,0.562,0.225,0,0.224,0.0594,144.875,-5.828,194907
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,Memories...Do Not Open,2017,83,pop,dance pop,0.617,0.635,0.446,0.0498,1.44e-5,0.164,0.0317,103.019,-6.769,247160
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),2018,85,pop,dance pop,0.791,0.862,0.592,0.037,2.19e-5,0.0814,0.11,123.994,-3.24,214847
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,Forever,2015,73,pop,dance pop,0.503,0.748,0.356,0.0305,0,0.343,0.0619,125.896,-4.124,210013
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,It Ain't Me,2017,69,pop,dance pop,0.64,0.533,0.515,0.119,0,0.0864,0.0706,99.968,-6.596,220781
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,R.E.D. (Deluxe Edition),2012,69,pop,dance pop,0.658,0.677,0.248,0.248,0,0.368,0.0393,124.91,-6.628,251627
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,Encore,2016,81,pop,dance pop,0.649,0.716,0.163,0.0863,2.63e-5,0.135,0.0349,99.988,-5.371,205947
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,Roses,2015,73,pop,dance pop,0.713,0.802,0.343,0.0435,0.00377,0.309,0.0561,100.001,-7.055,226739
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Clarity (Deluxe),2012,61,pop,dance pop,0.596,0.738,0.461,0.109,0,0.0947,0.0411,127.961,-3.109,217347
1BltsyC5W3SAABdxyrDXwi,Latch,Disclosure,Settle,2013,19,pop,dance pop,0.503,0.727,0.521,0.0159,9.45e-5,0.0895,0.167,121.985,-5.456,255632
3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,7,2018,57,pop,dance pop,0.609,0.726,0.362,0.0723,8.45e-6,0.0895,0.0414,93.958,-4.346,195000
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),2015,81,pop,dance pop,0.654,0.76,0.41,0.0797,0,0.299,0.045,99.945,-3.669,200787
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,This Is What You Came For,2016,79,pop,dance pop,0.63,0.928,0.465,0.199,0.124,0.148,0.0331,123.963,-2.787,222160
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,True,2013,84,pop,dance pop,0.532,0.783,0.643,0.0038,0.0012,0.161,0.0523,124.08,-5.697,247427
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,In My Mind,2018,84,pop,dance pop,0.694,0.77,0.163,0.176,1.1e-5,0.118,0.149,125.905,-5.335,184560
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,Nothing but the Beat 2.0,2011,66,pop,dance pop,0.604,0.787,0.301,0.0679,0.15,0.127,0.103,126.062,-3.674,245040
0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,Skrillex,Purpose (Deluxe),2015,8,pop,dance pop,0.432,0.74,0.193,0.0342,6.59e-6,0.14,0.062,139.42,-5.053,242520
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,Teenage Dream,2010,64,pop,dance pop,0.638,0.832,0.648,0.141,0,0.113,0.049,124.071,-5.039,227893
0GzmMQizDeA2NVMUaZksv0,Mi Gente (feat. Beyoncé),J Balvin,Mi Gente (feat. Beyoncé),2017,61,pop,dance pop,0.759,0.716,0.469,0.0223,0,0.231,0.0818,105.009,-6.36,209733
1MlAkYV0nbRKWhhfvTt3zc,Don't You Worry Child - Radio Edit,Swedish House Mafia,Until Now,2012,27,pop,dance pop,0.614,0.832,0.429,0.11,0,0.185,0.0522,129.038,-3.419,213169
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),2016,74,pop,dance pop,0.669,0.832,0.7,0.0106,0,0.0968,0.0682,113.035,-5.72,237547
7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,Halcyon,2012,57,pop,dance pop,0.702,0.781,0.382,0.433,0,0.135,0.03,102.997,-4.081,286322
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,The Fame,2008,69,pop,dance pop,0.851,0.806,0.776,0.12,1.33e-6,0.121,0.0786,119.001,-4.618,237200
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,How Deep Is Your Love,2015,77,pop,dance pop,0.738,0.868,0.336,0.0389,0.00171,0.388,0.0731,122.003,-4.373,212640
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,In Your Eyes (feat. Alida),2020,74,pop,dance pop,0.57,0.672,0.448,0.177,0,0.0768,0.0723,120.019,-5.89,208222
6TnxdnJcZIwCWiCHq5Qds0,Wish You Well (with Sigala),Sigala,Get To Know,2019,5,pop,dance pop,0.67,0.89,0.568,0.122,0,0.333,0.0576,124.967,-3.785,206440
2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,Kaskade,With You - The Remixes,2019,57,pop,dance pop,0.708,0.727,0.512,0.0201,0.676,0.37,0.0389,120.012,-7.647,231480
0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,Dive,2019,68,pop,dance pop,0.654,0.787,0.409,0.00515,0,0.144,0.0502,123.978,-4.999,164490
5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,No Goodbye,2019,65,pop,dance pop,0.945,0.584,0.626,0.0955,0.341,0.147,0.044,124.996,-7.649,168547
3d4lc8esnUl7Bx9J9d9oty,Work,MOTi,Work,2019,58,pop,dance pop,0.704,0.929,0.633,0.0395,0.0249,0.181,0.0395,126.055,-4.447,155238
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,Instagram,2019,81,pop,dance pop,0.765,0.906,0.95,0.125,0,0.423,0.0965,96.071,-2.097,184558
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,Better Off Without You (feat. Shift K3Y),2020,68,pop,dance pop,0.682,0.855,0.304,0.0566,1e-6,0.101,0.0401,124.004,-3.282,198743
2I4jAMEOEUQD5V1byYCqNS,Butterfly,Molella,Butterfly,2019,43,pop,dance pop,0.627,0.662,0.596,0.0922,1.66e-4,0.143,0.0349,124.039,-7.104,159194
59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,All The Love You Got,2019,57,pop,dance pop,0.762,0.736,0.248,0.135,0.0538,0.113,0.0778,126.007,-7.66,165714
5EdYlCWou17k0N1PADLKfO,Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,Call You Mine - The Remixes,2019,58,pop,dance pop,0.577,0.844,0.283,0.00407,6.13e-6,0.499,0.0406,115.066,-3.364,183653
5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,Love Is Not Enough,2019,58,pop,dance pop,0.632,0.816,0.134,0.00205,0.106,0.119,0.0349,127.95,-4.584,202500
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,Lose Control,2019,91,pop,dance pop,0.598,0.526,0.529,0.129,0,0.14,0.0415,123.935,-8.659,168387
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,I Wanna Dance,2019,67,pop,dance pop,0.825,0.841,0.616,0.0906,0.00411,0.258,0.135,126.026,-6.433,184582
4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,After The Landslide (Remix),2019,42,pop,dance pop,0.63,0.731,0.46,0.0191,7.82e-6,0.704,0.0352,119.997,-4.985,240000
5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,2019,70,pop,dance pop,0.795,0.899,0.329,0.00235,3.92e-4,0.199,0.0685,125.978,-4.202,198839
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,Pon de Replay,2017,64,pop,dance pop,0.529,0.717,0.481,0.123,7.07e-4,0.0363,0.24,103.99,-7.049,257943
7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,So Close (feat. Georgia Ku),2018,79,pop,dance pop,0.7,0.872,0.761,0.121,7.08e-6,0.103,0.0666,125.03,-5.896,190302
5ijpy4l0nKZPIKHui6SQfE,Look Into My Eyes,Brando,Look Into My Eyes,2020,48,pop,dance pop,0.791,0.541,0.433,0.123,4.74e-5,0.121,0.054,115.987,-7.14,154654
6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,Not in Control,2019,53,pop,dance pop,0.904,0.633,0.492,0.203,2.66e-4,0.163,0.0958,121.995,-5.545,179016
79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,BLUE,2019,75,pop,dance pop,0.744,0.725,0.904,0.018,9.29e-6,0.212,0.0303,118.034,-6.055,167859
65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,Don't Waste My Time,2019,46,pop,dance pop,0.772,0.687,0.59,0.0528,0,0.834,0.211,118.116,-6.348,154286
4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,Alive And Feeling Fine,2019,67,pop,dance pop,0.706,0.524,0.296,0.127,0.00129,0.109,0.026,111.991,-8.804,183183
3uiQZlSlSDRduWLFBTSEot,Don't Start Now - Kungs Remix,Dua Lipa,Don't Start Now (Kungs Remix),2019,65,pop,dance pop,0.664,0.699,0.252,0.0352,0,0.0612,0.27,122.019,-7.115,216256
29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,The Seed EP,2019,56,pop,dance pop,0.781,0.745,0.498,0.0814,9.71e-5,0.106,0.0374,110.051,-4.942,158091
2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,Jacques,2019,42,pop,dance pop,0.789,0.547,0.48,0.072,9.21e-5,0.0782,0.0748,120.024,-8.738,203227
3BOcWxFUURAomDXRSDFve4,Something Real,Armin van Buuren,Balance,2019,58,pop,dance pop,0.575,0.808,0.232,0.0446,0,0.0693,0.0439,127.922,-4.578,179531
4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,Stay (Don't Go Away) [feat. Raye],2019,74,pop,dance pop,0.669,0.797,0.552,0.259,0,0.199,0.0624,119.865,-5.68,185943
7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,Solid Gold,2019,65,pop,dance pop,0.567,0.946,0.295,0.0978,1.37e-6,0.0836,0.0541,104.983,-2.245,208367
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,One Life,2019,64,pop,dance pop,0.653,0.757,0.233,0.0997,0,0.242,0.0555,128.015,-3.642,204591
62XCV3AmCMkPa9X5mCim8O,All ‘Bout The Money,FAULHABER,All ‘Bout The Money,2019,51,pop,dance pop,0.721,0.779,0.327,0.142,0,0.143,0.0606,110.026,-4.239,169964
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,Never Letting Go,2018,63,pop,dance pop,0.534,0.765,0.117,0.0915,0.00107,0.225,0.0338,127.978,-3.151,172520
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,Used To Love (with Dean Lewis),2019,83,pop,dance pop,0.651,0.693,0.392,0.458,0,0.335,0.0375,118.97,-4.722,236765
2W9pBY75aWOV39S73mqqbn,Giulia,Prince Paris,Giulia,2019,55,pop,dance pop,0.682,0.923,0.37,0.00395,3e-5,0.242,0.0364,130.052,-3.273,153231
1JxQmgCEipmHCUiJS568pE,What Do I Do? - Benny Benassi Remix,Georgia Ku,What Do I Do? (Benny Benassi Remix),2019,39,pop,dance pop,0.66,0.827,0.611,0.429,0,0.0923,0.0789,115.349,-5.081,167249
6pu5jQqenr37n0z6eBKOh0,Dreams Of You (feat. Rae Morris),Icarus,Dreams Of You (feat. Rae Morris),2019,48,pop,dance pop,0.57,0.965,0.148,0.00108,0.523,0.201,0.0348,123.008,-4.881,291785
3RBk0P36O7wCMxF263jRJL,I Will Let You Down (feat. KLARA),Madison Mars,I Will Let You Down (feat. KLARA),2019,59,pop,dance pop,0.608,0.918,0.422,0.199,0,0.309,0.0684,126.022,-1.137,182000
4uRx3SdWG2cNVfRNVPwHDS,Carillon (with Achille Lauro),Nahaze,Carillon (with Achille Lauro),2019,64,pop,dance pop,0.561,0.562,0.244,0.062,0,0.118,0.15,151.631,-11.431,242385
3ZRgqoTb7pVO11IxcKGtMo,La Vie - Gabry Ponte Mix,DJ Ross,La Vie (Gabry Ponte Mix),2019,42,pop,dance pop,0.591,0.88,0.482,0.0804,0,0.326,0.223,127.013,-5.153,177638
0DhkTGjEaIHaSxTfC14BFm,Lullaby,R3HAB,Lullaby,2018,70,pop,dance pop,0.626,0.8,0.258,0.0267,1.38e-4,0.0623,0.035,127.966,-3.988,160184
4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,Disconnect,2019,57,pop,dance pop,0.745,0.8,0.314,0.0209,4.79e-4,0.113,0.0361,122.008,-5.606,204693
1tq4UL9BB7BHuT6eorlX3X,All This Time,Deorro,All This Time,2019,21,pop,dance pop,0.66,0.857,0.233,0.167,1.36e-5,0.119,0.321,130.069,-5.219,225160
4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),Gryffin,Gravity,2019,68,pop,dance pop,0.53,0.729,0.219,0.00699,0,0.103,0.0376,139.929,-6.019,238338
4P7F3kb2Ze1YleD6lUYwJo,Acordeão,Tiësto,Acordeão,2019,63,pop,dance pop,0.552,0.887,0.783,0.0457,0.0207,0.0903,0.147,125.229,-3.812,131204
3qeJ84Y6PRS9LtliOuT94Z,My Friend,Yves V,My Friend,2019,54,pop,dance pop,0.471,0.911,0.197,0.0316,0.00648,0.571,0.0594,126.112,-4.372,170000
7sYAS4CpbV90oSemgaEQat,On & On,Alok,On & On,2019,79,pop,dance pop,0.747,0.776,0.67,0.0233,1.38e-5,0.761,0.0722,125.07,-5.898,147027
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,Juliet & Romeo,2019,72,pop,dance pop,0.712,0.664,0.781,0.0416,1.04e-4,0.0668,0.0345,122.014,-8.026,204514
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,All Around The World (La La La),2019,80,pop,dance pop,0.733,0.859,0.52,0.479,0.0645,0.105,0.033,124.948,-5.03,147840
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,Are You Lonely (feat. ISÁK),2019,47,pop,dance pop,0.517,0.793,0.176,0.0214,4.6e-4,0.0892,0.0367,90.06,-5.851,157333
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,No More (feat. Brenda Mullen) [Bottai Edit],2019,19,pop,dance pop,0.675,0.674,0.414,0.00339,8.55e-5,0.279,0.0372,125.037,-6.329,200640
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,Close Your Eyes,2019,79,pop,dance pop,0.818,0.823,0.52,0.0663,1.17e-5,0.133,0.2,128.136,-3.563,160794
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,Escapism,2019,59,pop,dance pop,0.639,0.591,0.305,0.128,6.69e-6,0.159,0.0344,128.002,-3.905,225000
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,Never Be Alone (feat. Aloe Blacc),2019,68,pop,dance pop,0.535,0.906,0.732,0.0202,7.15e-4,0.0886,0.0353,126.012,-4.699,178671
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,Roses (Imanbek Remix),2019,72,pop,dance pop,0.784,0.721,0.895,0.0149,0.00424,0.285,0.0506,121.966,-5.457,176219
1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,Insane,2019,66,pop,dance pop,0.809,0.758,0.71,0.409,5.44e-4,0.166,0.101,125.022,-5.658,142230
1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,Daydreams (Sultan + Shepard Echoes Of Life Remix),2020,59,pop,dance pop,0.669,0.793,0.159,0.0318,0.0372,0.555,0.0403,121.995,-6.16,220205
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,Only Want You (Sam Feldt Remix),2019,64,pop,dance pop,0.578,0.786,0.347,0.232,1.06e-4,0.122,0.13,105.945,-4.665,179151
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,Close To Me (Remixes),2019,9,pop,dance pop,0.733,0.839,0.471,0.0145,1.87e-4,0.162,0.0335,126.009,-2.84,223533
4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,Woke Up Late (Sam Feldt Remix),2019,41,pop,dance pop,0.63,0.726,0.499,0.0717,0,0.108,0.0978,122.055,-3.753,196475
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],2019,69,pop,dance pop,0.845,0.766,0.782,0.212,0,0.111,0.0658,114.054,-5.727,195924
6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,Kygo,Not Ok (Frank Walker Remix),2019,66,pop,dance pop,0.679,0.866,0.441,0.0337,0,0.0688,0.0566,121.927,-3.754,183934
5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,Heaven (feat. Veronica),2019,68,pop,dance pop,0.657,0.882,0.179,0.247,0.00202,0.112,0.0456,127.994,-3.565,195000
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,Sixteen (Don Diablo Remix),2019,66,pop,dance pop,0.493,0.773,0.301,0.429,7.07e-6,0.0807,0.157,123.149,-3.791,193548
46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,Don’t Give Up On Me Now (with Julie Bergan),2019,63,pop,dance pop,0.687,0.706,0.27,0.091,0,0.124,0.0459,115.268,-5.357,127826
0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,Brave,2019,68,pop,dance pop,0.654,0.874,0.542,0.169,1.77e-6,0.134,0.0543,119.85,-3.885,184027
3sHuIjfAzluc6S9cXoqfqC,Let It Be Me,Steve Aoki,Let It Be Me,2019,23,pop,dance pop,0.661,0.758,0.387,0.0797,0,0.106,0.0864,114.098,-5.299,224061
4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,Kygo,Carry On (Nicky Romero Remix),2019,67,pop,dance pop,0.447,0.684,0.437,0.175,0,0.478,0.09,125.655,-4.721,175312
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,Magnets (feat. Sophie Simmons),2019,62,pop,dance pop,0.731,0.802,0.434,0.022,0,0.059,0.0623,121.991,-4.763,179016
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,Don't Give Up On Me (with R3HAB),2019,9,pop,dance pop,0.489,0.766,0.117,0.0511,1.35e-5,0.126,0.0851,121.445,-5.84,190645
7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),MOTi,Found Love (feat. Lovespeake),2019,59,pop,dance pop,0.6,0.888,0.641,0.00166,0,0.4,0.13,126.056,-4.612,157024
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,These Are The Times (feat. JRM),2019,71,pop,dance pop,0.687,0.707,0.607,0.0536,9.29e-5,0.16,0.0328,127.033,-6.19,188656
14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,Jonas Blue,Blue,2018,21,pop,dance pop,0.711,0.724,0.478,0.0835,0,0.0389,0.106,104.048,-4.809,208947
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,Happy Now,2018,81,pop,dance pop,0.693,0.575,0.492,0.374,0,0.252,0.0801,117.999,-6.998,211362
23FHa9lYnG6Dr8OzombPkS,Roots,Valerie Broussard,Roots,2019,69,pop,dance pop,0.683,0.785,0.581,0.0643,1.34e-5,0.177,0.037,122.997,-4.879,184564
06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,Khalid,Talk (Alle Farben Remix),2019,56,pop,dance pop,0.638,0.818,0.489,0.131,1.78e-5,0.107,0.05,126.015,-4.517,167990
1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,Alok,All The Lies (Remixes),2019,56,pop,dance pop,0.707,0.806,0.634,0.00908,0,0.366,0.175,119.972,-4.777,163000
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,Panic! At The Disco,High Hopes (Don Diablo Remix),2019,60,pop,dance pop,0.59,0.888,0.288,0.0216,0,0.487,0.0765,126.094,-2.851,185714
3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),Hardwell,Summer Air (feat. Trevor Guthrie),2019,40,pop,dance pop,0.632,0.574,0.557,0.0942,0,0.215,0.053,125.989,-8.584,201905
1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,Can We Pretend (feat. Cash Cash) [Sigala Remix],2019,57,pop,dance pop,0.703,0.879,0.542,0.0693,0,0.315,0.177,124.972,-4.514,183360
4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,Lewis Capaldi,Bruises EP,2019,70,pop,dance pop,0.79,0.746,0.538,0.241,0,0.316,0.0502,124.971,-5.96,212280
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,Insomnia (King Arthur Remix),2019,63,pop,dance pop,0.733,0.718,0.206,0.0107,0.0102,0.33,0.0376,122.993,-7.149,176098
